Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RF_Score,Segment,Country,anomaly_label,anomaly_score,churn_risk_score,KMeansCluster,KMeansSegment,cltv_6_months,CLTVSegment,RecommendedAction
12414.0,217,6,952.41,2,4,3,24,At Risk,Austria,1,0.1315409780970137,12.91739853825341,2,At Risk,211.14880480795102,C,Standard Nurture
12415.0,24,28,144458.37,4,5,5,45,Loyal Customers,Australia,-1,-0.1914541156203755,83.34701721565112,0,High Value,41141.86630939432,A,Win-back Priority
12416.0,657,1,202.56,1,1,1,11,Hibernating,Australia,1,0.09335709163805184,21.24345864020273,1,Hibernating,0.0,Unknown,Standard Nurture
12417.0,3,20,6816.91,5,5,5,55,Champions,Belgium,1,0.07796501527646343,24.599726552273793,0,High Value,1450.1069693377842,A,Loyalty Maintenance
12418.0,113,4,2021.2,3,3,4,33,Need Attention,Switzerland,1,0.15053088826426692,8.776616966605422,2,At Risk,587.0044238281035,B,Loyalty Maintenance
12419.0,386,2,503.01,2,2,2,22,Hibernating,Spain,1,0.15665382308918746,7.441500819971225,1,Hibernating,44.60607087451115,D,Standard Nurture
12420.0,64,1,600.39,3,1,2,31,About To Sleep,Cyprus,1,0.17219101419754101,4.053590395435003,3,New / Occasional,0.0,Unknown,Standard Nurture
12421.0,16,6,1098.6,5,4,3,54,Champions,Spain,1,0.1724607236149337,3.9947798073172502,3,New / Occasional,379.9490198881616,C,Standard Nurture
12422.0,96,17,5231.8,3,5,5,35,Loyal Customers,Australia,1,0.0514319498686171,30.38530569996244,0,High Value,1165.0848037418712,A,Loyalty Maintenance
12423.0,1,10,2622.39,5,5,4,55,Champions,Denmark,1,0.12211227893422155,14.973342110078637,0,High Value,824.7365411352564,B,Loyalty Maintenance
12424.0,163,4,3340.03,3,3,5,33,Need Attention,Australia,1,0.11352446589487813,16.845929060773777,2,At Risk,1290.0166533051345,A,Loyalty Maintenance
12425.0,78,2,1741.41,3,2,4,32,About To Sleep,Portugal,1,0.15840769663724935,7.0590657687860325,2,At Risk,640.2977356673842,B,Loyalty Maintenance
12426.0,195,2,1345.21,2,2,4,22,Hibernating,Germany,1,0.14703779232733077,9.538292359288747,2,At Risk,330.8731619626591,C,Standard Nurture
12427.0,22,3,1129.3,4,3,3,43,Potential Loyalists,Germany,1,0.18566156291290542,1.1163147901636417,3,New / Occasional,342.7655185586538,C,Standard Nurture
12428.0,26,9,7956.46,4,5,5,45,Loyal Customers,Finland,1,0.08562715707336721,22.928983759257083,0,High Value,1647.9815234553532,A,Loyalty Maintenance
12429.0,9,8,7485.91,5,4,5,54,Champions,Denmark,1,0.09075095408359868,21.811731278862624,0,High Value,2118.8195701640225,A,Loyalty Maintenance
12430.0,43,1,256.4,4,1,1,41,Promising,Norway,1,0.16997092450145979,4.537684654964014,3,New / Occasional,0.0,Unknown,Standard Nurture
12431.0,36,27,10857.97,4,5,5,45,Loyal Customers,Belgium,-1,-0.0060414413027104485,42.91747446360081,0,High Value,2227.889651262937,A,Loyalty Maintenance
12432.0,43,5,5059.32,4,4,5,44,Loyal Customers,Norway,1,0.11411463945149491,16.717240732825456,2,At Risk,1876.1668728019824,A,Loyalty Maintenance
12433.0,1,10,20581.26,5,5,5,55,Champions,Norway,-1,-0.021934267672570118,46.382931749817935,0,High Value,7240.925638248952,A,Loyalty Maintenance
12434.0,85,3,1103.43,3,3,3,33,Need Attention,Australia,1,0.180909789665762,2.1524468687846077,2,At Risk,498.8998950566853,B,Loyalty Maintenance
12435.0,80,6,13925.93,3,4,5,34,Loyal Customers,Denmark,1,0.0022285369324628324,41.11419192184413,0,High Value,3437.6564975379397,A,Loyalty Maintenance
12436.0,100,1,509.01,3,1,2,31,About To Sleep,Norway,1,0.16106166903224417,6.480362663396533,1,Hibernating,0.0,Unknown,Standard Nurture
12437.0,2,39,12683.4,5,5,5,55,Champions,France,-1,-0.06109910025796972,54.92288879005489,0,High Value,2596.2866192028187,A,Standard Nurture
12438.0,14,2,2906.85,5,2,4,52,Potential Loyalists,Norway,1,0.13423786382672387,12.329338108684794,3,New / Occasional,3758.7151913823745,A,Loyalty Maintenance
12439.0,683,2,1158.18,1,2,3,12,Hibernating,Cyprus,1,0.01528472225097488,38.26726894607654,2,At Risk,5.727969469231006,D,Standard Nurture
12440.0,462,2,859.2,1,2,3,12,Hibernating,Austria,1,0.13024054511675354,13.200960117660475,1,Hibernating,103.99745374638385,D,Standard Nurture
12441.0,367,1,347.1,2,1,2,21,Hibernating,France,1,0.1478356385177581,9.364320667309489,1,Hibernating,0.0,Unknown,Standard Nurture
12442.0,3,1,172.06,5,1,1,51,New Customers,Spain,1,0.13162195203622712,12.899742035809458,3,New / Occasional,0.0,Unknown,Onboarding Campaign
12443.0,732,1,485.31,1,1,2,11,Hibernating,Norway,1,0.003466406956543211,40.84427229933604,1,Hibernating,0.0,Unknown,Standard Nurture
12444.0,21,5,5005.46,4,4,5,44,Loyal Customers,Norway,1,0.11965823756672561,15.508449921600143,0,High Value,2664.652413891805,A,Loyalty Maintenance
12445.0,22,2,434.98,4,2,2,42,Potential Loyalists,Spain,1,0.18248756601951366,1.8084101044052336,3,New / Occasional,122.03199971380027,D,Standard Nurture
12446.0,58,1,1002.31,4,1,3,41,Promising,RSA,1,0.15886161042158936,6.960089111352796,3,New / Occasional,0.0,Unknown,Standard Nurture
12447.0,243,1,476.49,2,1,2,21,Hibernating,Belgium,1,0.15508546319978106,7.78348430860113,1,Hibernating,0.0,Unknown,Standard Nurture
12448.0,44,1,449.45,4,1,2,41,Promising,Spain,1,0.17022969689505318,4.4812589031197225,3,New / Occasional,0.0,Unknown,Standard Nurture
12449.0,22,6,4835.89,4,4,5,44,Loyal Customers,Denmark,1,0.12439195447570556,14.47625505761897,0,High Value,1726.2179706590318,A,Loyalty Maintenance
12450.0,156,5,688.2,3,4,3,34,Loyal Customers,Spain,1,0.15111970578040895,8.648224325543385,2,At Risk,203.34003568334293,C,Standard Nurture
12451.0,11,8,12669.88,5,4,5,54,Champions,Switzerland,1,0.046803187464905194,31.394615059091425,0,High Value,3606.618995271454,A,Loyalty Maintenance
12452.0,17,2,430.57,5,2,2,52,Potential Loyalists,Switzerland,1,0.180002995761807,2.3501747913344695,3,New / Occasional,0.0,Unknown,Standard Nurture
12453.0,134,1,707.09,3,1,3,31,About To Sleep,Austria,1,0.15460068377321173,7.889191270781182,1,Hibernating,0.0,Unknown,Standard Nurture
12454.0,56,5,16679.78,4,4,5,44,Loyal Customers,Spain,-1,-0.015122329681342528,44.897577314075285,0,High Value,5355.108051928485,A,Loyalty Maintenance
12455.0,73,10,5879.95,3,5,5,35,Loyal Customers,Cyprus,1,0.1039510988240408,18.9334177111363,0,High Value,1024.9044153524767,A,Loyalty Maintenance
12456.0,44,3,3181.04,4,3,5,43,Potential Loyalists,Switzerland,1,0.14041280884436447,10.982881052817417,2,At Risk,1890.8523636180817,A,Loyalty Maintenance
12457.0,66,8,2995.91,3,4,5,34,Loyal Customers,Switzerland,1,0.1533058263177437,8.171537097711889,2,At Risk,897.761455262206,B,Loyalty Maintenance
12458.0,71,4,1777.49,3,3,4,33,Need Attention,Switzerland,1,0.16994787387861843,4.542710881704204,2,At Risk,611.544203815077,B,Loyalty Maintenance
12459.0,605,1,454.36,1,1,2,11,Hibernating,Spain,1,0.10583487295412108,18.522657621473815,1,Hibernating,0.0,Unknown,Standard Nurture
12460.0,456,1,326.65,1,1,2,11,Hibernating,Belgium,1,0.14611453089296733,9.73961105429858,1,Hibernating,0.0,Unknown,Standard Nurture
12461.0,94,2,826.88,3,2,3,32,About To Sleep,Switzerland,1,0.17728127842516206,2.943649794194081,2,At Risk,304.95299415618024,C,Standard Nurture
12462.0,19,2,1189.59,5,2,3,52,Potential Loyalists,Spain,1,0.17264430730933755,3.9547490766846494,3,New / Occasional,490.7675909752686,B,Loyalty Maintenance
12463.0,53,4,1344.78,4,3,4,43,Potential Loyalists,Belgium,1,0.17963904833138983,2.4295341353043454,2,At Risk,730.0580145143388,B,Loyalty Maintenance
12464.0,10,8,1212.05,5,4,3,54,Champions,Belgium,1,0.14637319622865985,9.683208646608065,3,New / Occasional,521.743186017743,B,Loyalty Maintenance
12465.0,17,2,742.1899999999999,5,2,3,52,Potential Loyalists,Belgium,1,0.18150094734697525,2.0235439508273,3,New / Occasional,508.44379402332515,B,Loyalty Maintenance
12466.0,682,1,56.73,1,1,1,11,Hibernating,France,1,0.05725262225195371,29.116098382642786,1,Hibernating,0.0,Unknown,Standard Nurture
12467.0,423,1,132.8,1,1,1,11,Hibernating,USA,1,0.15214371784964598,8.4249367866295,1,Hibernating,0.0,Unknown,Standard Nurture
12468.0,188,5,3670.74,3,4,5,34,Loyal Customers,Germany,1,0.1053599967025417,18.626205179836887,2,At Risk,917.5121769950331,B,Loyalty Maintenance
12469.0,523,2,3070.54,1,2,5,12,Hibernating,Thailand,1,0.0249691625232783,36.15556059895485,2,At Risk,112.03639735875029,D,Standard Nurture
12470.0,690,1,211.95,1,1,1,11,Hibernating,Unspecified,1,0.06707470778641172,26.974376256628286,1,Hibernating,0.0,Unknown,Standard Nurture
12471.0,2,79,39963.79,5,5,5,55,Champions,Germany,-1,-0.1835285449998889,81.6188333284678,0,High Value,8250.661913051808,A,Win-back Priority
12472.0,32,19,17880.59,4,5,5,45,Loyal Customers,Germany,-1,-0.009587825783892834,43.690769512198855,0,High Value,3725.6274534952363,A,Loyalty Maintenance
12473.0,29,5,3938.55,4,4,5,44,Loyal Customers,Germany,1,0.1365637060849464,11.82218432667188,0,High Value,2831.982290189291,A,Loyalty Maintenance
12474.0,17,31,12424.45,5,5,5,55,Champions,Germany,-1,-0.020103840236733395,45.98380399577401,0,High Value,2884.9766840357142,A,Loyalty Maintenance
12475.0,54,2,1149.64,4,2,3,42,Potential Loyalists,Germany,1,0.1766495462605518,3.081400045901239,3,New / Occasional,649.0089894855558,B,Loyalty Maintenance
12476.0,16,23,14115.41,5,5,5,55,Champions,Germany,-1,-0.0012902222834147992,41.88146323528606,0,High Value,3978.9212710474685,A,Loyalty Maintenance
12477.0,23,9,20276.37,4,5,5,45,Loyal Customers,Germany,-1,-0.012480006181938341,44.32141426979017,0,High Value,5157.2129281241905,A,Loyalty Maintenance
12478.0,4,1,680.99,5,1,3,51,New Customers,Greece,1,0.1393802907463299,11.208023345491725,3,New / Occasional,0.0,Unknown,Onboarding Campaign
12479.0,11,1,527.2,5,1,2,51,New Customers,Germany,1,0.160435725837635,6.61685062054368,3,New / Occasional,0.0,Unknown,Onboarding Campaign
12480.0,28,7,5464.85,4,4,5,44,Loyal Customers,Germany,1,0.11638106693243572,16.223042442054204,0,High Value,1772.0381891546142,A,Loyalty Maintenance
12481.0,23,15,12361.39,4,5,5,45,Loyal Customers,Germany,1,0.040667519282264086,32.732507735605445,0,High Value,2560.2508910070464,A,Loyalty Maintenance
12482.0,576,29,23691.4,1,5,5,15,Can't Lose,Sweden,-1,-0.1585027436682067,76.16191562547361,0,High Value,23.587301952061903,D,Low-cost Automation
12483.0,17,19,5120.58,5,5,5,55,Champions,Sweden,1,0.08608554233995863,22.829032087664135,0,High Value,1157.7302506622634,A,Loyalty Maintenance
12484.0,33,12,6370.15,4,5,5,45,Loyal Customers,Spain,1,0.11447936137701581,16.637712508906986,0,High Value,1448.2310926536447,A,Loyalty Maintenance
12485.0,529,1,708.1,1,1,3,11,Hibernating,Sweden,1,0.10513213398407834,18.675891025486948,1,Hibernating,0.0,Unknown,Standard Nurture
12486.0,432,1,1037.28,1,1,3,11,Hibernating,Sweden,1,0.11395626021274641,16.751775589881934,1,Hibernating,0.0,Unknown,Standard Nurture
12487.0,731,1,285.29999999999995,1,1,1,11,Hibernating,Sweden,1,0.02958131881941284,35.14987222926855,1,Hibernating,0.0,Unknown,Standard Nurture
12488.0,10,3,1298.66,5,3,4,53,Potential Loyalists,France,1,0.16757496448581766,5.060127730881492,3,New / Occasional,1254.6139185893123,A,Loyalty Maintenance
12489.0,336,1,334.93,2,1,2,21,Hibernating,France,1,0.14327656629429164,10.358433966449587,1,Hibernating,0.0,Unknown,Standard Nurture
12490.0,5,21,9823.64,5,5,5,55,Champions,France,1,0.04699710336287788,31.352331374244958,0,High Value,2033.4719966964808,A,Loyalty Maintenance
12491.0,39,1,460.4,4,1,2,41,Promising,France,1,0.1682879502883276,4.904659987965521,3,New / Occasional,0.0,Unknown,Standard Nurture
12492.0,63,3,715.21,3,3,3,33,Need Attention,Germany,1,0.1874161012615635,0.7337347781001147,3,New / Occasional,160.0151068896045,D,Standard Nurture
12493.0,166,2,433.74,3,2,2,32,About To Sleep,France,1,0.17335287410286349,3.8002449060449472,1,Hibernating,199.30166891493528,C,Standard Nurture
12494.0,16,9,1872.87,5,5,4,55,Champions,France,1,0.15848429414030357,7.042363555542918,0,High Value,462.7011832822367,B,Loyalty Maintenance
12495.0,641,1,357.4,1,1,2,11,Hibernating,Sweden,1,0.10072150751210757,19.637635481026994,1,Hibernating,0.0,Unknown,Standard Nurture
12496.0,620,2,54.09,1,2,1,12,Hibernating,Spain,1,0.06464053130704561,27.505152496174656,1,Hibernating,0.0,Unknown,Standard Nurture
12497.0,82,3,6248.5,3,3,5,33,Need Attention,Germany,1,0.07713627467693768,24.780434821663622,2,At Risk,2071.8975872138544,A,Loyalty Maintenance
12498.0,21,3,403.7000000000001,4,3,2,43,Potential Loyalists,Germany,1,0.180121793529621,2.3242707400048745,3,New / Occasional,433.0377105254606,C,Standard Nurture
12499.0,560,1,393.72,1,1,2,11,Hibernating,Germany,1,0.11809491712158243,15.849334551006777,1,Hibernating,0.0,Unknown,Standard Nurture
12500.0,23,19,5955.21,4,5,5,45,Loyal Customers,Germany,1,0.09120323728256252,21.713110173289152,0,High Value,1346.3602186216579,A,Loyalty Maintenance
12501.0,337,1,2169.39,2,1,4,21,Hibernating,Germany,1,0.06597363710155729,27.214466555148455,2,At Risk,0.0,Unknown,Standard Nurture
12502.0,96,5,3723.87,3,4,5,34,Loyal Customers,Spain,1,0.13612177832990674,11.918547410433256,2,At Risk,1669.8530557728918,A,Loyalty Maintenance
12503.0,584,1,1126.0,1,1,3,11,Hibernating,Spain,1,0.06005784720397356,28.50441440502811,1,Hibernating,0.0,Unknown,Standard Nurture
12504.0,18,4,779.05,5,3,3,53,Potential Loyalists,Germany,1,0.1815179878836804,2.0198282333890316,3,New / Occasional,244.64327019009767,C,Standard Nurture
12505.0,409,1,955.2,2,1,3,21,Hibernating,Italy,1,0.12450865402589373,14.45080852614079,1,Hibernating,0.0,Unknown,Standard Nurture
12506.0,233,1,73.5,2,1,1,21,Hibernating,France,1,0.13702023964024146,11.722636423814258,1,Hibernating,0.0,Unknown,Standard Nurture
12507.0,134,4,1844.06,3,3,4,33,Need Attention,Spain,1,0.1510240074894333,8.669091497437309,2,At Risk,478.9709869181494,B,Loyalty Maintenance
12508.0,26,2,398.27,4,2,2,42,Potential Loyalists,France,1,0.1807339651528122,2.1907856969651585,3,New / Occasional,399.8907314811075,C,Standard Nurture
12509.0,284,1,176.5,2,1,1,21,Hibernating,France,1,0.1543423360641603,7.945524419453065,1,Hibernating,0.0,Unknown,Standard Nurture
12510.0,143,9,5178.02,3,5,5,35,Loyal Customers,Spain,1,0.07444740170642761,25.366748055729904,2,At Risk,1136.0052817379446,A,Loyalty Maintenance
12511.0,429,1,3084.02,1,1,5,11,Hibernating,Greece,1,0.02739944356357138,35.62563376639276,2,At Risk,0.0,Unknown,Standard Nurture
12512.0,66,2,138.03,3,2,1,32,About To Sleep,Israel,1,0.17354414103902688,3.7585388317373014,1,Hibernating,0.0,Unknown,Standard Nurture
12513.0,113,1,612.29,3,1,2,31,About To Sleep,France,1,0.15647364934951974,7.480788004288586,1,Hibernating,0.0,Unknown,Standard Nurture
12514.0,267,2,1597.76,2,2,4,22,Hibernating,Italy,1,0.13807170444824235,11.493362769444138,2,At Risk,548.2342138746533,B,Loyalty Maintenance
12515.0,353,1,383.7,2,1,2,21,Hibernating,Italy,1,0.1378850589288127,11.534061136128237,1,Hibernating,0.0,Unknown,Standard Nurture
12516.0,78,4,2648.62,3,3,4,33,Need Attention,Germany,1,0.1515412828202925,8.556298749150193,2,At Risk,724.6340376809464,B,Loyalty Maintenance
12517.0,28,5,2502.84,4,4,4,44,Loyal Customers,Germany,1,0.16661901706184645,5.268573660418863,3,New / Occasional,1512.6663246162125,A,Loyalty Maintenance
12518.0,1,5,2056.89,5,4,4,54,Champions,Germany,1,0.139707449824383,11.136685763087806,3,New / Occasional,1903.5114119256236,A,Loyalty Maintenance
12519.0,64,2,726.54,3,2,3,32,About To Sleep,Germany,1,0.18740024493402224,0.7371922767559047,3,New / Occasional,272.27106376415526,C,Standard Nurture
12520.0,79,5,2634.26,3,4,4,34,Loyal Customers,Germany,1,0.15476017590330277,7.85441374591207,2,At Risk,981.2139760340905,A,Loyalty Maintenance
