Customer ID,Recency,Frequency,Monetary,Country,anomaly_label,anomaly_score,churn_risk_score,churn_risk_level,KMeansCluster,KMeansSegment,cltv_6_months,CLTVSegment,RecommendedAction,explanation
20041.0,1,2,218.6245437484,United Kingdom,1,0.14247464947601163,10.533293265618603,LOW,3,New/Occasional,261.8776621657586,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (10.5/100) and CLTV Tier: C. Key drivers: Very recent interaction (1 days ago). Low repeat purchase rate. Low transaction value (£218.62). Action: Onboarding Campaign.
20042.0,284,10,10891.35470760412,United Kingdom,-1,-0.039427351470863514,50.19732783622894,HIGH,2,At Risk,532.5594110845093,B,Standard Nurture,"Customer categorized as 'At Risk' with Churn Risk level: HIGH (50.2/100) and CLTV Tier: B. Key drivers: Extremely high historical spend of £10,891.35. Action: Standard Nurture."
20043.0,12,33,24890.17757612941,United Kingdom,-1,-0.08670094373537929,60.5054134432933,HIGH,0,High Value,1.795989287043705e-27,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (60.5/100) and CLTV Tier: D. Key drivers: Very recent interaction (12 days ago). High historical engagement with 33 distinct transactions. Extremely high historical spend of £24,890.18. Action: Standard Nurture."
20044.0,67,7,1178.7874447351282,United Kingdom,1,0.1697414463135915,4.587722756411095,LOW,2,At Risk,75.41827873829678,D,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: LOW (4.6/100) and CLTV Tier: D. Key drivers: Standard activity patterns. Action: Standard Nurture.
20045.0,176,9,7200.940892336108,Netherlands,1,0.013267400995337186,38.70714920911449,MEDIUM,2,At Risk,283.90710211558036,C,Standard Nurture,"Customer categorized as 'At Risk' with Churn Risk level: MEDIUM (38.7/100) and CLTV Tier: C. Key drivers: Extremely high historical spend of £7,200.94. Action: Standard Nurture."
20046.0,296,11,3291.791597177446,United Kingdom,1,0.03866963484460917,33.16814976807749,MEDIUM,2,At Risk,75.46324367470096,D,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: MEDIUM (33.2/100) and CLTV Tier: D. Key drivers: Standard activity patterns. Action: Standard Nurture.
20047.0,46,6,1904.733734964663,United Kingdom,1,0.17050008564262964,4.422300185922823,LOW,2,At Risk,253.89528739348026,C,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: LOW (4.4/100) and CLTV Tier: C. Key drivers: Very recent interaction (46 days ago). Action: Standard Nurture.
20048.0,155,10,11972.625286768967,Australia,-1,-0.02013703501344999,45.99104217217887,MEDIUM,0,High Value,107.78525032335318,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: MEDIUM (46.0/100) and CLTV Tier: D. Key drivers: Extremely high historical spend of £11,972.63. Action: Standard Nurture."
20049.0,598,1,234.5230377291313,Australia,1,0.12110713753195151,15.192514868599494,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (15.2/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 598 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£234.52). Action: Standard Nurture.
20050.0,12,44,10650.969200459616,United Kingdom,-1,-0.06956623019245745,56.76916058853529,HIGH,0,High Value,1.161060358024688e-43,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (56.8/100) and CLTV Tier: D. Key drivers: Very recent interaction (12 days ago). High historical engagement with 44 distinct transactions. Extremely high historical spend of £10,650.97. Action: Standard Nurture."
20051.0,310,10,5033.91296023311,United Kingdom,1,0.016042795204667448,38.10196987467661,MEDIUM,2,At Risk,299.4687763379729,C,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: MEDIUM (38.1/100) and CLTV Tier: C. Key drivers: Inactivity of 310 days is significantly above standard limit. Action: Standard Nurture.
20052.0,6,14,47754.58775670237,United Kingdom,-1,-0.11478246135100167,66.6286351764426,HIGH,0,High Value,0.0002552268005018878,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (66.6/100) and CLTV Tier: D. Key drivers: Very recent interaction (6 days ago). High historical engagement with 14 distinct transactions. Extremely high historical spend of £47,754.59. Action: Standard Nurture."
20053.0,437,22,14880.64620125116,United Kingdom,-1,-0.12170072424950906,68.13717393548082,HIGH,0,High Value,0.007539365827747566,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (68.1/100) and CLTV Tier: D. Key drivers: Inactivity of 437 days is significantly above standard limit. High historical engagement with 22 distinct transactions. Extremely high historical spend of £14,880.65. Action: Standard Nurture."
20054.0,2,2,470.3843088771022,United Kingdom,1,0.15368534072121137,8.088783349315342,LOW,3,New/Occasional,551.5562493790338,B,Loyalty Maintenance,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (8.1/100) and CLTV Tier: B. Key drivers: Very recent interaction (2 days ago). Low repeat purchase rate. Low transaction value (£470.38). Action: Loyalty Maintenance.
20055.0,11,40,27238.260773584887,United Kingdom,-1,-0.12300905148172503,68.42245686968802,HIGH,0,High Value,1.740823821863198e-37,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (68.4/100) and CLTV Tier: D. Key drivers: Very recent interaction (11 days ago). High historical engagement with 40 distinct transactions. Extremely high historical spend of £27,238.26. Action: Standard Nurture."
20056.0,555,1,256.2600730203018,United Kingdom,1,0.1260993134661293,14.10396258327512,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (14.1/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 555 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£256.26). Action: Standard Nurture.
20057.0,7,47,64872.138422508135,United Kingdom,-1,-0.175899379718237,79.9552811195797,CRITICAL,0,High Value,2.9710148727786684e-48,D,Low-cost Automation,"Customer categorized as 'High Value' with Churn Risk level: CRITICAL (80.0/100) and CLTV Tier: D. Key drivers: Very recent interaction (7 days ago). High historical engagement with 47 distinct transactions. Extremely high historical spend of £64,872.14. Action: Low-cost Automation."
20058.0,649,2,359.3019764724995,United Kingdom,1,0.06711568013492503,26.965442167726504,MEDIUM,1,Hibernating,105.30679878434196,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: MEDIUM (27.0/100) and CLTV Tier: D. Key drivers: Inactivity of 649 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£359.30). Action: Standard Nurture.
20059.0,2,2,319.2370615090435,United Kingdom,1,0.15122219066623838,8.625877325327092,LOW,3,New/Occasional,377.058048297383,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (8.6/100) and CLTV Tier: C. Key drivers: Very recent interaction (2 days ago). Low repeat purchase rate. Low transaction value (£319.24). Action: Onboarding Campaign.
20060.0,80,3,648.0665867643906,United Kingdom,1,0.1851309831023824,1.2320086024224741,LOW,3,New/Occasional,429.46494005271904,C,Standard Nurture,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (1.2/100) and CLTV Tier: C. Key drivers: Standard activity patterns. Action: Standard Nurture.
20061.0,399,2,348.34970877531987,Australia,1,0.1543860804242707,7.935985888801089,LOW,1,Hibernating,145.1368548139058,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (7.9/100) and CLTV Tier: D. Key drivers: Inactivity of 399 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£348.35). Action: Standard Nurture.
20062.0,71,5,603.2968202430156,United Kingdom,1,0.16755154929496074,5.065233452285279,LOW,2,At Risk,209.42133072007434,C,Standard Nurture,Customer categorized as 'At Risk' with Churn Risk level: LOW (5.1/100) and CLTV Tier: C. Key drivers: Low transaction value (£603.30). Action: Standard Nurture.
20063.0,302,2,109.85378017383198,United Kingdom,1,0.13736829260574573,11.646742894417638,LOW,1,Hibernating,57.12053834550592,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (11.6/100) and CLTV Tier: D. Key drivers: Inactivity of 302 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£109.85). Action: Standard Nurture.
20064.0,4,2,125.84086058430384,United Kingdom,1,0.14905114119061075,9.099278283027113,LOW,3,New/Occasional,152.634905895348,D,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (9.1/100) and CLTV Tier: D. Key drivers: Very recent interaction (4 days ago). Low repeat purchase rate. Low transaction value (£125.84). Action: Onboarding Campaign.
20065.0,296,1,265.84906355433645,United Kingdom,1,0.1574529417791819,7.267251657339868,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (7.3/100) and CLTV Tier: Unknown. Key drivers: Low repeat purchase rate. Low transaction value (£265.85). Action: Standard Nurture.
20066.0,518,2,221.03112887144223,Germany,1,0.11791154979809904,15.889318101599448,LOW,1,Hibernating,77.65139759549696,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (15.9/100) and CLTV Tier: D. Key drivers: Inactivity of 518 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£221.03). Action: Standard Nurture.
20067.0,1,2,235.41612563103712,United Kingdom,1,0.14378408410045085,10.247768862690897,LOW,3,New/Occasional,281.33591181327415,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (10.2/100) and CLTV Tier: C. Key drivers: Very recent interaction (1 days ago). Low repeat purchase rate. Low transaction value (£235.42). Action: Onboarding Campaign.
20068.0,595,1,98.20345950260692,United Kingdom,1,0.11451781867826488,16.62932683025422,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (16.6/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 595 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£98.20). Action: Standard Nurture.
20069.0,376,1,284.7449632831856,United Kingdom,1,0.15744848739333162,7.268222943600811,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (7.3/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 376 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£284.74). Action: Standard Nurture.
20070.0,30,4,783.6597746518452,United Kingdom,1,0.18735522078388867,0.7470098677560877,LOW,3,New/Occasional,393.9739896625223,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (0.7/100) and CLTV Tier: C. Key drivers: Very recent interaction (30 days ago). Action: Onboarding Campaign.
20071.0,338,2,375.8071790156926,United Kingdom,1,0.1516630432641881,8.52974868136166,LOW,1,Hibernating,174.1718651935475,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (8.5/100) and CLTV Tier: D. Key drivers: Inactivity of 338 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£375.81). Action: Standard Nurture.
20072.0,7,2,377.1770262557004,United Kingdom,1,0.16605512694582109,5.391530840326897,LOW,3,New/Occasional,435.67560473981644,C,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (5.4/100) and CLTV Tier: C. Key drivers: Very recent interaction (7 days ago). Low repeat purchase rate. Low transaction value (£377.18). Action: Onboarding Campaign.
20073.0,496,1,121.66046611542826,United Kingdom,1,0.12667667099092544,13.978068812431966,LOW,1,Hibernating,0.0,Unknown,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (14.0/100) and CLTV Tier: Unknown. Key drivers: Inactivity of 496 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£121.66). Action: Standard Nurture.
20074.0,5,2,107.19674431487792,United Kingdom,1,0.14796225175195943,9.336712440504314,LOW,3,New/Occasional,130.77814530344406,D,Onboarding Campaign,Customer categorized as 'New/Occasional' with Churn Risk level: LOW (9.3/100) and CLTV Tier: D. Key drivers: Very recent interaction (5 days ago). Low repeat purchase rate. Low transaction value (£107.20). Action: Onboarding Campaign.
20075.0,98,3,898.2612950260707,United Kingdom,1,0.17575724898394546,3.27596695468918,LOW,2,At Risk,567.6296852245557,B,Loyalty Maintenance,Customer categorized as 'At Risk' with Churn Risk level: LOW (3.3/100) and CLTV Tier: B. Key drivers: Standard activity patterns. Action: Loyalty Maintenance.
20076.0,453,2,66.19863944087055,Australia,1,0.12139297521920289,15.130187484350245,LOW,1,Hibernating,27.517431040269454,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (15.1/100) and CLTV Tier: D. Key drivers: Inactivity of 453 days is significantly above standard limit. Low repeat purchase rate. Low transaction value (£66.20). Action: Standard Nurture.
20077.0,288,2,94.0846918667056,United Kingdom,1,0.1432629225404633,10.361409009718514,LOW,1,Hibernating,50.859636076015136,D,Standard Nurture,Customer categorized as 'Hibernating' with Churn Risk level: LOW (10.4/100) and CLTV Tier: D. Key drivers: Low repeat purchase rate. Low transaction value (£94.08). Action: Standard Nurture.
20078.0,172,17,14389.748779096632,United Kingdom,-1,-0.06218274228408571,55.159178740480364,HIGH,0,High Value,0.005822186449377742,D,Standard Nurture,"Customer categorized as 'High Value' with Churn Risk level: HIGH (55.2/100) and CLTV Tier: D. Key drivers: High historical engagement with 17 distinct transactions. Extremely high historical spend of £14,389.75. Action: Standard Nurture."
20079.0,81,4,1401.3758651427784,Spain,1,0.1796355529056975,2.430296318704084,LOW,2,At Risk,711.5257211905381,B,Loyalty Maintenance,Customer categorized as 'At Risk' with Churn Risk level: LOW (2.4/100) and CLTV Tier: B. Key drivers: Standard activity patterns. Action: Loyalty Maintenance.
